1945-3116; JOURNAL OF SOFTWARE ENGINEERING AND APPLICATIONS (PRINT); B4
2168-9458; JOURNAL OF STOCK &AMP; FOREX TRADING; B4
2328-2169; JOURNAL OF TOURISM AND HOSPITALITY MANAGEMENT; B4
1923-7324; JOURNAL OF UBIQUITOUS SYSTEMS AND PERVASIVE NETWORKS (PRINT); B4
1935-9691; JOURNAL OF US-CHINA PUBLIC ADMINISTRATION; B4
2160-6579; JOURNALISM AND MASS COMMUNICATION; B4
1806-8634; JOVENS PESQUISADORES; B4
1916-9760; Journal of Agricultural Science; B4
2157-7110; Journal of Food Processing & Technology; B4
1645-9261; Journal of Tourism and Development; B4
2182-1453; Journal of Tourism and Development; B4
2141-2413; Journal of Yeast and Fungal Research; B4
1519-6674; LABIRINTO (UNIR); B4
2176-8846; LABOR & ENGENHO; B4
0101-0522; LAES/HAES; B4
2178-4833; LATIN AMERICAN JOURNAL OF BUSINESS MANEGEMENT; B4
1514-3465; LECTURAS EDUCACIÓN FÍSICA Y DEPORTES (BUENOS AIRES); B4
1981-3171; LICERE (CENTRO DE ESTUDOS DE LAZER E RECREAÇÃO. ONLINE); B4
1808-3536; LIINC EM REVISTA; B4
2158-7000; LOW CARBON ECONOMY; B4
2178-4833; Latin American Journal of Business Management; B4
1981-4755; LÍNGUAS & LETRAS (ONLINE); B4
1286-4692; M@N@GEMENT; B4
0899-5729; MAINTENANCE TECHNOLOGY; B4
2330-5495; MANAGEMENT AND ORGANIZATIONAL STUDIES; B4
1206-1697; MANAGEMENT INTERNATIONAL (MONTRÉAL); B4
1678-7684; MARGEM ESQUERDA; B4
1806-0560; MARGENS (UFPA); B4
1534-973X; MARKETING MANAGEMENT JOURNAL; B4
2318-0552; MATEMÁTICA E ESTATÍSTICA EM FOCO; B4
1980-556X; MEDIAÇÃO (UEG. PIRES DO RIO); B4
2447-8032; METROPOLITANA DE RELATO PROFISSIONAL; B4
1121-4228; MICRO & MACRO MARKETING.; B4
1982-1301; MICROBIOLOGIA IN FOCO; B4
2447-0899; MIX SUSTENTÁVEL (PRINT); B4
2152-7245; MODERN ECONOMY; B4
2152-7261; MODERN ECONOMY; B4
2333-2581; MODERN ENVIRONMENTAL SCIENCE AND ENGINEERING; B4
1981-7207; MOUSEION (UNILASALLE); B4
1806-7409; NATUREZA ON LINE (ESPÍRITO SANTO); B4
2237-7840; NAU - A REVISTA ELETRÔNICA DA RESIDÊNCIA SOCIAL; B4
2237-7840; NAU Social; B4
1517-3453; NONADA (PORTO ALEGRE); B4
2154-3348; NONPROFIT POLICY FORUM; B4
2183-1394; O IDEÁRIO PATRIMONIAL; B4
1696-8352; OBSERVATORIO DE LA ECONOMÍA LATINOAMERICANA; B4
2329-6879; OCCUPATIONAL MEDICINE & HEALTH AFFAIRS; B4
1807-1236; ORGANICOM (USP); B4
1851-4715; OTRA ECONOMÍA; B4
1982-6109; PAIDÉI@ (SANTOS); B4
1980-7775; PANÓPTICA (VITÓRIA); B4
2250-1991; PARIPEX - INDIAN JOURNAL OF RESEARCH; B4
1808-1967; PATRIMÔNIO E MEMÓRIA (UNESP); B4
1679-494X; PENSANDO FAMÍLIAS; B4
2317-8604; PERIÓDICO TÉCNICO E CIENTÍFICO CIDADES VERDES; B4
0101-2908; PERSPECTIVA (EREXIM); B4
1983-3733; PERSPECTIVAS EM POLÍTICAS PÚBLICAS; B4
0102-7603; PESQUISA & DEBATE (PUCSP. 1985. IMPRESSO); B4
1806-9029; PESQUISA & DEBATE (SÃO PAULO. 1985. ONLINE); B4
0103-4138; PLANEJAMENTO E POLITICAS PUBLICAS; B4
1808-3528; PLÁSTICO INDUSTRIAL; B4
2359-1072; PODER & CULTURA; B4
0104-7094; POLITICA HOJE (UFPE. IMPRESSO); B4
1519-9029; POLÍTICA E GESTÃO EDUCACIONAL (ONLINE); B4
1518-6660; POLÍTICA EXTERNA (USP); B4
1981-6766; PONTODEACESSO (UFBA); B4
2039-6422; PORTUS PLUS; B4
1517-0306; PRINCIPIA (JOÃO PESSOA); B4
2236-8612; PROBLEMATA: REVISTA INTERNACIONAL DE FILOSOFIA; B4
2029-6932; PROBLEMS OF MANAGEMENT IN THE 21ST CENTURY; B4
1676-4056; PRODUCT (IGDP); B4
1516-3660; PRODUTO & PRODUÇÃO (IMPRESSO); B4
1983-8026; PRODUTO & PRODUÇÃO (ONLINE); B4
1983-8026; PRODUTO E PRODUÇÃO; B4
1413-4063; PSICOLOGIA REVISTA; B4
1927-5188; PUBLIC ADMINISTRATION RESEARCH; B4
1982-1263; PUBVET (LONDRINA); B4
0104-7094; Política Hoje; B4
2237-5163; Produção em Foco; B4
2236-2207; Projética; B4
1927-5188; Public Administration Research; B4
1927-5188; Public Administration Research; B4
2236-4374; Publicações da Escola da AGU: Direito, Gestão e Democracia; B4
1982-1670; PÁGINA 22 (FGV); B4
0872-3915; QUADRANTE (LISBOA); B4
1677-4280; QUALIT@S (UEPB); B4
1677-4280; Qualit@as (UEPB); B4
1677-1184; RAC (IESA); B4
1809-6212; RACI. REVISTA DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DO IDEAU; B4
0102-552X; RAIZES (UFPB); B4
2178-9320; RARA - REVISTA DE ADMINISTRAÇÃO E NEGÓCIOS DA AMAZÔNIA; B4
1806-5961; RAU. REVISTA DE ADMINISTRAÇÃO UNISAL; B4
1980-6949; RBBD. REVISTA BRASILEIRA DE BIBLIOTECONOMIA E DOCUMENTAÇÃO (ONLINE); B4
1981-8858; RCA. REVISTA DE CIÊNCIAS AMBIENTAIS (UNILASALLE); B4
2177-8426; REAC.REVISTA DE ADMINISTRAÇÃO E CONTABILIDADE DA FAT; B4
2316-4190; REAVI - Revista Eletrônica do Alto Vale do Itajaí; B4
2316-4190; REAVI - Revista Eletrônica do Alto Vale do Itajaí; B4
1983-8166; REBAP - Revista Brasileira de Administração Política; B4
1983-8166; REBAP. REVISTA BRASILEIRA DE ADMINISTRAÇÃO POLÍTICA; B4
2316-9230; REBECA - REVISTA BRASILEIRA DE ESTUDOS DE CINEMA E AUDIOVISUAL; B4
2237-339X; REBELA - Revista Brasileira de Estudos Latino-Americanos; B4
1981-6278; RECIIS. REVISTA ELETRÔNICA DE COMUNICAÇÃO, INFORMAÇÃO & INOVAÇÃO EM SAÚDE (EDIÇÃO EM 
1696-2079; REDES.COM (SEVILLA); B4
2359-182X; REFAS - REVISTA FATEC ZONA SUL; B4
1679-1916; RENOTE - Revista Novas Tecnologias na Educação; B4
1679-1916; RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO; B4
2224-3534; RESEARCH IN HOSPITALITY MANAGEMENT; B4
2163-2618; RESOURCES AND ENVIRONMENT; B4
1806-0323; RETEC. REVISTA DE TECNOLOGIAS (OURINHOS); B4
1516-8182; RETRATOS DE ASSENTAMENTOS; B4
2237-3667; REUNIR: REVISTA DE ADMINISTRACAO, CIENCIAS CONTABEIS E SUSTENTABILIDADE; B4
1546-2609; REVIEW OF BUSINESS RESEARCH; B4
2357-7428; REVISTA ABRACICON SABER; B4
2448-2307; REVISTA ACADÊMICA; B4
2358-9140; REVISTA ACADÊMICA DA FACULDADE FERNÃO DIAS; B4
2237-2733; REVISTA ACADÊMICA SÃO MARCOS; B4
1414-0594; REVISTA ACB (FLORIANÓPOLIS); B4
2237-5643; REVISTA ACREDITAÇÃO; B4
1983-6791; REVISTA ADMPG (IMPRESSO); B4
1983-7089; REVISTA ADMPG (ONLINE); B4
0718-378X; REVISTA AIDIS DE INGENIERÍA Y CIENCIAS AMBIENTALES; B4
1983-3415; REVISTA AMAZÔNICA; B4
1518-5532; REVISTA ANGRAD; B4
2447-3618; REVISTA APROXIMANDO; B4
1981-1896; REVISTA AUGUSTUS (UNISUAM. ONLINE); B4
0100-0233; REVISTA BAIANA DE SAÚDE PUBLICA; B4
0103-7072; REVISTA BRASILEIRA (RIO DE JANEIRO. 1941); B4
0102-0811; REVISTA BRASILEIRA DE BIOMETRIA; B4
2176-9478; REVISTA BRASILEIRA DE CIÊNCIAS AMBIENTAIS; B4
1415-5400; REVISTA BRASILEIRA DE CIÊNCIAS CRIMINAIS; B4
1678-054X; REVISTA BRASILEIRA DE CIÊNCIAS DA SAÚDE (IMES); B4
2238-2593; REVISTA BRASILEIRA DE COMUNICAÇÃO ORGANIZACIONAL E RELAÇÕES PÚBLICAS; B4
2238-4634; REVISTA BRASILEIRA DE CUNICULTURA; B4
1980-0118; REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL (IMPRESSO); B4
1981-1764; REVISTA BRASILEIRA DE EDUCAÇÃO AMBIENTAL (ONLINE); B4
2237-3098; REVISTA BRASILEIRA DE EDUCAÇÃO E CULTURA; B4
0104-303X; REVISTA BRASILEIRA DE ENERGIA; B4
1981-7061; REVISTA BRASILEIRA DE ENGENHARIA DE BIOSSISTEMAS (UNICAMP); B4
1982-873X; REVISTA BRASILEIRA DE ENSINO DE CIÊNCIA E TECNOLOGIA; B4
2447-3944; REVISTA BRASILEIRA DE ENSINO SUPERIOR; B4
1981-6162; REVISTA BRASILEIRA DE ESTUDOS CONSTITUCIONAIS; B4
2358-1239; REVISTA BRASILEIRA DE ESTUDOS DO LAZER; B4
2447-4851; REVISTA BRASILEIRA DE ESTUDOS ORGANIZACIONAIS; B4
1517-4115; REVISTA BRASILEIRA DE ESTUDOS URBANOS E REGIONAIS (ANPUR); B4
2237-1664; REVISTA BRASILEIRA DE GESTÃO E ENGENHARIA; B4
2358-5153; REVISTA BRASILEIRA DE NEGÓCIOS E DESENVOLVIMENTO REGIONAL; B4
2237-3985; REVISTA BRASILEIRA DE PLANEJAMENTO E ORÇAMENTO; B4
1517-8595; REVISTA BRASILEIRA DE PRODUTOS AGROINDUSTRIAIS; B4
2175-0858; REVISTA BRASILEIRA DE QUALIDADE DE VIDA; B4
1981-1659; REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA; B4
1981-1659; REVISTA BRASILEIRA DE SEGURANÇA PÚBLICA; B4
1981-3686; REVISTA BRASILEIRA DE TECNOLOGIA AGROINDUSTRIAL; B4
2317-3653; REVISTA CADE; B4
2316-977X; REVISTA CADERNOS DE CIÊNCIAS SOCIAIS DA UFRPE; B4
1677-7794; REVISTA CANTAREIRA; B4
2238-4901; REVISTA CAP ACCOUNTING AND MANAGEMENT; B4
2318-8561; REVISTA CENÁRIO; B4
2175-7275; REVISTA CEREUS; B4
1516-2664; REVISTA CESUMAR; B4
2176-9176; REVISTA CESUMAR CIÊNCIAS HUMANAS E SOCIAIS APLICADAS; B4
2179-4200; REVISTA CIENTÍFICA DA FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE; B4
1806-1508; REVISTA CIENTÍFICA JOPEF; B4
2238-7315; REVISTA CONEXÃO UEPG; B4
1982-176X; REVISTA CONEXÕES - CIÊNCIA E TECNOLOGIA; B4
2176-0144; REVISTA CONEXÕES - CIÊNCIA E TECNOLOGIA; B4
2237-0579; REVISTA CRITICA E SOCIEDADE; B4
1679-2483; REVISTA DA ABET (IMPRESSO); B4
1981-674X; REVISTA DA CGU; B4
1982-2065; REVISTA DA CIÊNCIA DA ADMINISTRAÇÃO (RECIFE); B4
2237-8111; REVISTA DA ESTATÍSTICA UFOP; B4
2176-9583; REVISTA DA FACULDADE DE ADMINISTRAÇÃO E ECONOMIA - REFAE; B4
1980-7694; REVISTA DA SOCIEDADE BRASILEIRA DE ARBORIZAÇÃO URBANA; B4
1415-1979; REVISTA DA SOCIEDADE BRASILEIRA DE ECONOMIA POLÍTICA; B4
1676-3793; REVISTA DA SOCIEDADE BRASILEIRA DE ENFERMEIROS PEDIATRAS; B4
2238-202X; REVISTA DA SOCIEDADE BRASILEIRA DE ENFERMEIROS PEDIATRAS; B4
2175-2567; REVISTA DA UNIFA; B4
1677-4558; REVISTA DA UNIFA (IMPRESSO); B4
1679-8708; REVISTA DA UNIFEBE; B4
0101-6040; REVISTA DAE; B4
2236-1197; REVISTA DE ADMINISTRAÇÃO DA UEG; B4
2359-117X; REVISTA DE ADMINISTRAÇÃO DO SUL DO PARÁ; B4
2447-2719; REVISTA DE ADMINISTRAÇÃO E COMÉRCIO EXTERIOR; B4
2358-1948; REVISTA DE ADMINISTRAÇÃO E CONTABILIDADE; B4
2176-8366; REVISTA DE ADMINISTRAÇÃO E NEGÓCIOS DA AMAZÔNIA (ONLINE); B4
2236-1197; REVISTA DE ADMINISTRAÇÃO UEG; B4
2237-1427; REVISTA DE CARREIRAS E PESSOAS; B4
1517-591X; REVISTA DE CIÊNCIAS AGRÁRIAS (BELÉM); B4
1517-6304; REVISTA DE CIÊNCIAS EMPRESARIAIS DA UNIPAR (IMPRESSO); B4
1677-0668; REVISTA DE CONJUNTURA; B4
1807-1473; REVISTA DE CONTABILIDADE - CRCSP; B4
1984-3704; REVISTA DE CONTABILIDADE DA UFBA; B4
2317-6148; REVISTA DE CONTABILIDADE DOM ALBERTO; B4
0870-8827; REVISTA DE CONTABILIDADE E FINANÇAS; B4
2317-5001; REVISTA DE CONTABILIDADE, CIÊNCIA DA GESTÃO E FINANÇAS; B4
1806-8790; REVISTA DE DIREITO (VIÇOSA); B4
2317-7349; REVISTA DE DIREITO ADMINISTRATIVO CONTEMPORÂNEO; B4
1413-1439; REVISTA DE DIREITO AMBIENTAL; B4
1518-272X; REVISTA DE DIREITO CONSTITUCIONAL E INTERNACIONAL; B4
1415-7705; REVISTA DE DIREITO DO CONSUMIDOR; B4
1678-7102; REVISTA DE DIREITO PÚBLICO DA ECONOMIA; B4
2447-231X; REVISTA DE ECONOMIA DO CENTRO-OESTE; B4
1807-2674; REVISTA DE ECONOMIA POLÍTICA E HISTÓRIA ECONÔMICA; B4
2179-6645; REVISTA DE EDUCAÇÃO CONTINUADA EM MEDICINA VETERINÁRIA E ZOOTECNIA DO CRMV-SP; B4
2358-9280; REVISTA DE EDUCAÇÃO DO COGEIME; B4
0102-8464; REVISTA DE EDUCAÇÃO FÍSICA - ESCOLA DE EDUCAÇÃO FÍSICA DO EXÉRCITO; B4
2236-6377; REVISTA DE EDUCAÇÃO, CIÊNCIA E CULTURA; B4
1981-8963; REVISTA DE ENFERMAGEM UFPE ON LINE; B4
2176-7270; REVISTA DE ENGENHARIA E TECNOLOGIA; B4
0101-5001; REVISTA DE ENSINO DE ENGENHARIA; B4
2236-0158; REVISTA DE ENSINO DE ENGENHARIA; B4
2447-6129; REVISTA DE ENSINO E PESQUISA EM ADMINISTRAÇÃO E ENGENHARIA; B4
2386-7418; REVISTA DE ESTUDIOS E INVESTIGACION EN PSICOLOGIA Y EDUCACIÓN; B4
2236-4811; REVISTA DE ESTUDOS INTERNACIONAIS; B4
2177-3246; REVISTA DE GEOPOLITICA; B4
2358-1735; REVISTA DE GESTÃO E CONTABILIDADE DA UFPI; B4
2359-0432; REVISTA DE GESTÃO E ORGANIZAÇÕES COOPERATIVAS; B4
1414-042X; REVISTA DE HUMANIDADES (UNIFOR); B4
0034-835X; REVISTA DE INFORMAÇÃO LEGISLATIVA; B4
2179-2895; REVISTA DE INOVAÇÃO TECNOLÓGICA; B4
1853-9777; REVISTA DE LA ESCUELA DE PERFECCIONAMIENTO EN INVESTIGACIÓN OPERATIVA; B4
0041-8676; REVISTA DE LA FACULTAD DE AGRONOMÍA (LA PLATA); B4
1390-6437; REVISTA DE LA ORGANIZACIÓN LATINOAMERICANA Y DEL CARIBE DE ENTIDADES FISCALIZADORAS 
2178-0382; REVISTA DE LOGÍSTICA DA FATEC-CARAPICUÍBA; B4
2446-8622; REVISTA DE MICRO E PEQUENAS EMPRESAS E EMPREENDEDORISMO DA FATEC OSASCO; B4
1413-4969; REVISTA DE POLITICA AGRICOLA; B4
1678-4057; REVISTA DE POLÍTICAS PÚBLICAS E GESTÃO GOVERNAMENTAL; B4
2316-8080; REVISTA DE PROPRIEDADE INTELECTUAL - DIREITO CONTEMPORÂNEO E CONSTITUIÇÃO; B4
2179-1740; REVISTA DE PSICOLOGIA; B4
2237-2903; REVISTA DE SISTEMAS E COMPUTAÇÃO - RSC; B4
2237-2903; REVISTA DE SISTEMAS E COMPUTAÇÃO - RSC; B4
2357-8211; REVISTA DE TURISMO CONTEMPORÂNEO; B4
1982-0496; REVISTA DIREITOS FUNDAMENTAIS & DEMOCRACIA (UNIBRASIL); B4
2317-5389; REVISTA DIREITOS HUMANOS E DEMOCRACIA; B4
0101-7497; REVISTA DO ADVOGADO; B4
0101-0913; REVISTA DO CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS, UNIVERSIDADE FEDERAL DE SANTA MARIA; B4
1806-9924; REVISTA DO CONSELHO REGIONAL DE CONTABILIDADE DO RIO GRANDE DO SUL (IMPRESSO); B4
2236-2878; REVISTA DO DEPARTAMENTO DE GEOGRAFIA; B4
0102-4582; REVISTA DO DEPARTAMENTO DE GEOGRAFIA (USP); B4
1980-511X; REVISTA DO DIREITO PÚBLICO (LONDRINA); B4
0104-1894; REVISTA DO INSTITUTO DE CIENCIAS DA SAUDE (UNIP); B4
1809-1873; REVISTA DO MESTRADO EM DIREITO (UFAL); B4
2317-9082; REVISTA DO MESTRADO PROFISSIONAL GESTÃO EM ORGANIZAÇÕES APRENDENTES; B4
2317-8523; REVISTA DO NÚCLEO DE ESTUDOS DE ECONOMIA CATARINENSE; B4
2238-2046; REVISTA DO PROGRAMA DE PÓS GRADUAÇÃO EM ARTES DA ESCOLA DE BELAS ARTES DA UFMG; B4
2357-8017; REVISTA DO SERVICO PUBLICO (ONLINE); B4
0034-9240; REVISTA DO SERVIÇO PÚBLICO; B4
0103-4286; REVISTA DO SUPERIOR TRIBUNAL DE JUSTIÇA; B4
0102-1052; REVISTA DO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS; B4
1679-8694; REVISTA DO TRIBUNAL REGIONAL DO TRABALHO DA 15. REGIÃO; B4
0102-7212; REVISTA DOS TRANSPORTES PÚBLICOS; B4
2176-171X; REVISTA EDAPECI: EDUCAÇÃO A DISTÂNCIA E PRÁTICAS EDUCATIVAS COMUNICACIONAIS E 
2359-277X; REVISTA EDUCAÇÃO E LINGUAGEM; B4
2177-0425; REVISTA ELETRÔNICA DE TECNOLOGIA E CUTURA; B4
2236-2150; REVISTA ELETRÔNICA DEBATES EM EDUCAÇÃO CIENTÍFICA E TECNOLÓGICA; B4
1980-7791; REVISTA ELETRÔNICA DIREITO E POLÍTICA; B4
2316-4190; REVISTA ELETRÔNICA DO ALTO VALE DO ITAJAÍ; B4
1981-4666; REVISTA ELETRÔNICA DO CRCRS (ONLINE); B4
1517-1256; REVISTA ELETRÔNICA DO MESTRADO EM EDUCAÇÃO AMBIENTAL; B4
2176-5804; REVISTA ELETRÔNICA DOCUMENTO/MONUMENTO; B4
2176-9443; REVISTA ELETRÔNICA FAFIT/FACIC; B4
2316-2341; REVISTA ENIAC PESQUISA; B4
2317-3491; REVISTA EQUADOR (UFPI); B4
2357-7509; REVISTA ESCOLA DE NEGÓCIOS; B4
1679-6888; REVISTA ESCRITA (PUCRJ. ONLINE); B4
2316-7122; REVISTA ESFERAS; B4
1575-1198; REVISTA ESPANOLA DE ESTUDIOS AGROSOCIALES Y PESQUEROS; B4
1983-1595; REVISTA ESTÁCIO PAPIRUS (FESSC); B4
2237-9460; REVISTA EXITUS.; B4
1807-6599; REVISTA FACEAR; B4
2357-8300; REVISTA FLORESTAN; B4
2447-0120; REVISTA FOLHA DE ROSTO; B4
2178-0102; REVISTA FORGE; B4
1138-1663; REVISTA GALEGO-PORTUGUESA DE PSICOLOXÍA E EDUCACIÓN; B4
2237-0722; REVISTA GEINTEC: GESTÃO, INOVAÇÃO E TECNOLOGIAS; B4
2358-1778; REVISTA GEOAMAZÔNIA; B4
1981-089X; REVISTA GEOGRAFAR (UFPR); B4
1517-4999; REVISTA GEOPANTANAL; B4
2315-028X; REVISTA GEOUECE; B4
2315-028X; REVISTA GEOUECE; B4
2317-028X; REVISTA GEOUECE; B4
2238-8753; REVISTA GESTÃO & SUSTENTABILIDADE AMBIENTAL; B4
1808-0448; REVISTA GESTÃO INDUSTRIAL; B4
2177-1243; REVISTA GESTÃO PÚBLICA: PRÁTICAS E DESAFIOS.; B4
1517-7602; REVISTA HUMANAE (RECIFE); B4
2179-6858; REVISTA IBERO-AMERICANA DE CIÊNCIAS AMBIENTAIS; B4
1696-294X; REVISTA IBEROAMERICANA DE CONTABILIDAD DE GESTIÓN; B4
2175-8247; REVISTA INNOVARE; B4
1980-3575; REVISTA INTERATIVIDADE; B4
2237-3373; REVISTA INTERCONTINENTAL DE GESTÃO DESPORTIVA; B4
2317-2428; REVISTA INTERDISCIPLINAR DE GESTÃO SOCIAL; B4
2317-2428; REVISTA INTERDISCIPLINAR DE GESTÃO SOCIAL; B4
2316-3348; REVISTA INTERFACES CIENTÍFICAS - HUMANAS E SOCIAIS; B4
2386-7779; REVISTA INTERNACIONAL DE ALFABETIZACIÓN Y APRENDIZAJE DE IDIOMAS; B4
2254-7207; REVISTA INTERNACIONAL DE CIENCIAS SOCIALES INTERDISCIPLINARES; B4
2238-2569; REVISTA INTERNACIONAL DE DIREITO AMBIENTAL; B4
2254-1608; REVISTA INTERNACIONAL DE ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES; B4
2253-6825; REVISTA INTERNACIONAL DE HUMANIDADES; B4
2183-539X; REVISTA JURÍDICA LUSO BRASILEIRA; B4
1983-5000; REVISTA LABOR; B4
1518-8043; REVISTA LIBERATO (NOVO HAMBURGO); B4
2237-1451; REVISTA LUGARES DE EDUCAÇÃO; B4
2316-2856; REVISTA MEIO AMBIENTE E SUSTENTABILIDADE; B4
2238-3182; REVISTA MÉDICA DE MINAS GERAIS; B4
0103-880X; REVISTA MÉDICA DE MINAS GERAIS (BELO HORIZONTE); B4
2179-5738; REVISTA NAU SOCIAL; B4
1808-7663; REVISTA NORDESTINA DE ZOOLOGIA; B4
2447-4266; REVISTA OBSERVATÓRIO; B4
2238-5702; REVISTA ORG & DEMO (ONLINE); B4
0556-6916; REVISTA PARANAENSE DE DESENVOLVIMENTO; B4
2177-3300; REVISTA PERCURSOS; B4
2358-0844; REVISTA PERIÓDICUS; B4
2178-5937; REVISTA PERSPECTIVA (ONLINE); B4
2359-1552; REVISTA POLÍTICAS PÚBLICAS & CIDADES; B4
1807-2712; REVISTA PONTE.COM SINERGIA (SANTA CATARINA); B4
2182-2042; REVISTA PORTUGUESA DE CONTABILIDADE; B4
0873-2949; REVISTA PORTUGUESA DE MARKETING (PORTO); B4
2446-9580; REVISTA PRODUÇÃO E DESENVOLVIMENTO; B4
2237-5163; REVISTA PRODUÇÃO EM FOCO; B4
1984-6657; REVISTA PSICOLOGIA: ORGANIZAÇÕES E TRABALHO; B4
2179-0248; REVISTA PÁTIO - ENSINO FUNDAMENTAL; B4
1809-3264; REVISTA QUERUBIM; B4
2237-339X; REVISTA REBELA; B4
1982-3282; REVISTA SAÚDE (UNG. ONLINE); B4
2316-2864; REVISTA SAÚDE E DESENVOLVIMENTO; B4
2238-1910; REVISTA SCIENTIA AMAZONIA; B4
2317-1758; REVISTA SOCIAIS E HUMANAS; B4
1809-3957; REVISTA SODEBRAS; B4
1645-9261; REVISTA TURISMO & DESENVOLVIMENTO (ONLINE); B4
2316-1493; REVISTA TURISMO ESTUDOS E PRÁTICAS; B4
2316-8072; REVISTA UNEMAT DE CONTABILIDADE; B4
1807-8850; REVISTA UNILUS ENSINO E PESQUISA (IMPRESSO); B4
0103-9989; REVISTA USP; B4
1518-5494; REVISTA VIS (UNB); B4
1980-0096; REVISTA ÁGORA (VITÓRIA); B4
2101-8413; REVUE ERGOLOGIA; B4
1806-6720; RGO. REVISTA DE GESTÃO ORGANIZACIONAL (UNOCHAPECÓ. IMPRESSO); B4
1983-6635; RGO. REVISTA GESTÃO ORGANIZACIONAL (ONLINE); B4
1806-6720; RGO. Revista de Gestão Organizacional (UNOCHAPECÓ); B4
2317-2428; RIGS - REVISTA INTERDISCIPLINAR DE GESTÃO SOCIAL; B4
1676-9783; RIMAR; B4
2179-2895; RIT - REVISTA INOVAÇÃO TECNOLÓGICA; B4
2317-0115; RMP - REVISTA DOS MESTRADOS PROFISSIONAIS; B4
2317-0115; RMP - Revista dos Mestrados Profissionais; B4
2317-921X; RP 3 - REVISTA DE PESQUISAS EM POLÍTICAS PÚBLICAS; B4
1982-677X; RUMORES (USP); B4
2177-8426; ReAC-Revista de Administração e Contabilidade; B4
2177-3726; Revista "Vianna Sapiens"; B4
1415-3580; Revista Brasileira Multidisciplinar - ReBraM (Uniara); B4
1983-8166; Revista Brasileira de Administração Politica; B4
1983-8166; Revista Brasileira de Administração Política - REBAP; B4
1981-1764; Revista Brasileira de Educação Ambiental; B4
0719-7551; Revista Chilena de Derecho del Trabajo y de la Seguridad Social; B4
2179-460X; Revista Ciência e Natura; B4
2179-460X; Revista Ciência e Natura; B4
1677-9665; Revista Ciências Sociais em Perspeciva; B4
2237-1648; Revista Educação, Cultura e Sociedade; B4
2176-9443; Revista Eletrônica Fafit/Facic; B4
2177-0425; Revista Eletrônica de Tecnologia e Cultura; B4
1809-0583; Revista Enciclopédia Biosfera; B4
2317-3491; Revista Equador; B4
1516-9375; Revista Espaço e Geografia (UnB); B4
1983-036X; Revista Estudo & Debate; B4
1646-4850; Revista Estudos do ISCA; B4
1983-196X; Revista Estudos em Design; B4
2236-6784; Revista Extensão; B4
2238-8508; Revista Fórum de Direito Financeiro e Econômico - RFDFE; B4
2315-028X; Revista GeoUECE; B4
2315-028X; Revista GeoUECE; B4
2236-9716; Revista Geoaraguaia; B4
2317-5087; Revista Gestão & Conexões; B4
2238-8753; Revista Gestão & Sustentabilidade Ambiental; B4
1808-0448; Revista Gestão Industrial (Online); B4
1808-0448; Revista Gestão Industrial (Online); B4
1983-6635; Revista Gestão Organizacional (RGO); B4
2238-8753; Revista Gestão e Sustentabilidade Ambiental; B4
2317-2428; Revista Interdisciplinar de Gestão Social; B4
2317-2428; Revista Interdisciplinar de Gestão Social - RIGS; B4
2238-2569; Revista Internacional de Direito Ambiental; B4
2236-3645; Revista Jurídica Virtual da Presidência da República; B4
2237-1451; Revista Lugares de Educação; B4
2179-5738; Revista NAU Social; B4
2238-2593; Revista Organicom; B4
2236-5567; Revista Paranaense de Desenvolvimento; B4
1984-6657; Revista Psicologia. Organizações e Trabalhos; B4
1809-3957; Revista SODEBRAS ?Volume 3 ? N° 34 - Outubro / 2008; B4
2178-3586; Revista TechnoEng; B4
1982-4637; Revista Temas de Administração Pública; B4
2358-1425; Revista Tempos e Espaços em Educação; B4
2179-8311; Revista Universitas Gestão e TI; B4
1982-0801; Revista científica da FAESA; B4
2237-8111; Revista da Estatística da Universidade Federal de Ouro Preto; B4
2176-9583; Revista da Faculdade de Administração e Economia - ReFAE; B4
2176-9583; Revista da Faculdade de Administração e Economia REFAE; B4
2176-9583; Revista da Faculdade de Administração e Economia Refae; B4
2177-742X; Revista da Unifebe (Online); B4
2236-1197; Revista de Administração da UEG; B4
2177-8426; Revista de Administração e Contabilidade da FAT; B4
2176-8366; Revista de Administração e Negócios da Amazônia; B4
2237-1427; Revista de Carreiras & Pessoas (ReCaPe); B4
1984-3704; Revista de Contabilidade da UFBA; B4
1984-3704; Revista de Contabilidade da Ufba; B4
2179-4510; Revista de Ensino de Geografia; B4
2178-0382; Revista de Logística da Fatec-Carapicuíba; B4
2179-1740; Revista de Psicologia da UFC; B4
2237-2903; Revista de Sistemas e Computação - RSC; B4
1981-0687; Revista do Curso de Direito; B4
2359-0017; Revista do Insituto de Ciências Humanas; B4
1557-7027; Revista gerencia y politica de salud; B4
2176-9095; SCIENCE IN HEALTH; B4
1415-6946; SER SOCIAL (UNB); B4
